x__TimeStamp,PLC1_AI_PT_LINEA,PLC1_AI_PT_TURBINA,PLC1_AI_POT_ATTIVA,PLC1_AI_FT_PORT_IST,PLC1_AI_COSPHI,PLC1_AI_LT_BACINO
03/05/2023 19:45:00,"1,3649","0,0514","0,0000","0,0026","0,0000","0,1860"
03/05/2023 20:00:00,"1,3646","0,0515","0,0000","0,0027","0,0000","0,1830"
03/05/2023 20:15:00,"1,3654","0,0533","0,0000","0,0026","0,0000","0,1834"
03/05/2023 20:30:00,"1,3649","0,0523","0,0000","0,0026","0,0000","0,1815"
03/05/2023 20:45:00,"1,3652","0,0512","0,0000","0,0026","0,0000","0,1847"
03/05/2023 21:00:00,"1,3653","0,0509","0,0000","0,0026","0,0000","0,1839"
03/05/2023 21:15:00,"1,3653","0,0517","0,0000","0,0025","0,0000","0,1852"
03/05/2023 21:30:00,"1,3645","0,0518","0,0000","0,0026","0,0000","0,1848"
03/05/2023 21:45:00,"1,3643","0,0513","0,0000","0,0025","0,0000","0,1844"
03/05/2023 22:00:00,"1,3646","0,0503","0,0000","0,0024","0,0000","0,1860"
03/05/2023 22:15:00,"1,3639","0,0506","0,0000","0,0025","0,0000","0,1846"
03/05/2023 22:30:00,"1,3641","0,0514","0,0000","0,0025","0,0000","0,1844"
03/05/2023 22:45:00,"1,3644","0,0525","0,0000","0,0025","0,0000","0,1840"
03/05/2023 23:00:00,"1,3651","0,0524","0,0000","0,0025","0,0000","0,1869"
03/05/2023 23:15:00,"1,3653","0,0527","0,0000","0,0025","0,0000","0,1870"
03/05/2023 23:30:00,"1,3648","0,0522","0,0000","0,0023","0,0000","0,1857"
03/05/2023 23:45:00,"1,3654","0,0518","0,0000","0,0024","0,0000","0,1863"
03/06/2023 00:00:00,"1,3647","0,0513","0,0000","0,0024","0,0000","0,1854"
03/06/2023 00:15:00,"1,3653","0,0507","0,0000","0,0024","0,0000","0,1878"
03/06/2023 00:30:00,"1,3650","0,0506","0,0000","0,0024","0,0000","0,1878"
03/06/2023 00:45:00,"1,3644","0,0505","0,0000","0,0024","0,0000","0,1842"
03/06/2023 01:00:00,"1,3641","0,0503","0,0000","0,0024","0,0000","0,1872"
03/06/2023 01:15:00,"1,3640","0,0501","0,0000","0,0023","0,0000","0,1841"
03/06/2023 01:30:00,"1,3643","0,0500","0,0000","0,0024","0,0000","0,1878"
03/06/2023 01:45:00,"1,3667","0,0501","0,0000","0,0024","0,0000","0,2017"
03/06/2023 02:00:00,"1,3643","0,0502","0,0000","0,0023","0,0000","0,1859"
03/06/2023 02:15:00,"1,3642","0,0502","0,0000","0,0023","0,0000","0,1870"
03/06/2023 02:30:00,"1,3657","0,0500","0,0000","0,0022","0,0000","0,1913"
03/06/2023 02:45:00,"1,3654","0,0496","0,0000","0,0022","0,0000","0,1895"
03/06/2023 03:00:00,"1,3666","0,0495","0,0000","0,0022","0,0000","0,1905"
03/06/2023 03:15:00,"1,3669","0,0507","0,0000","0,0022","0,0000","0,1967"
03/06/2023 03:30:00,"1,3677","0,0500","0,0000","0,0023","0,0000","0,1967"
03/06/2023 03:45:00,"1,3677","0,0502","0,0000","0,0023","0,0000","0,1998"
03/06/2023 04:00:00,"1,3664","0,0503","0,0000","0,0022","0,0000","0,1971"
03/06/2023 04:15:00,"1,3659","0,0525","0,0000","0,0022","0,0000","0,1907"
03/06/2023 04:30:00,"1,3666","0,0514","0,0000","0,0022","0,0000","0,1969"
03/06/2023 04:45:00,"1,3669","0,0514","0,0000","0,0021","0,0000","0,1891"
03/06/2023 05:00:00,"1,3666","0,0529","0,0000","0,0021","0,0000","0,1941"
03/06/2023 05:15:00,"1,3665","0,0526","0,0000","0,0022","0,0000","0,1878"
03/06/2023 05:30:00,"1,3660","0,0527","0,0000","0,0021","0,0000","0,1898"
03/06/2023 05:45:00,"1,3647","0,0526","0,0000","0,0020","0,0000","0,1844"
03/06/2023 06:00:00,"1,3658","0,0516","0,0000","0,0020","0,0000","0,1872"
03/06/2023 06:15:00,"1,3648","0,0507","0,0000","0,0021","0,0000","0,1838"
03/06/2023 06:30:00,"1,3646","0,0518","0,0000","0,0020","0,0000","0,1862"
03/06/2023 06:45:00,"1,3648","0,0520","0,0000","0,0021","0,0000","0,1830"
03/06/2023 07:00:00,"1,3640","0,0504","0,0000","0,0021","0,0000","0,1836"
03/06/2023 07:15:00,"1,3640","0,0503","0,0000","0,0020","0,0000","0,1858"
03/06/2023 07:30:00,"1,3647","0,0506","0,0000","0,0020","0,0000","0,1883"
03/06/2023 07:45:00,"1,3631","0,0510","0,0000","0,0020","0,0000","0,1814"
03/06/2023 08:00:00,"1,3635","0,0502","0,0000","0,0020","0,0000","0,1819"
03/06/2023 08:15:00,"1,3635","0,0508","0,0000","0,0019","0,0000","0,1826"
03/06/2023 08:30:00,"1,3632","0,0504","0,0000","0,0020","0,0000","0,1818"
03/06/2023 08:45:00,"1,3634","0,0503","0,0000","0,0021","0,0000","0,1830"
03/06/2023 09:00:00,"1,3630","0,0505","0,0000","0,0000","0,0000","0,1817"
03/06/2023 09:15:00,"1,3626","0,0501","0,0000","0,0000","0,0000","0,1796"
03/06/2023 09:30:00,"1,3640","0,0495","0,0000","0,0000","0,0000","0,1845"
03/06/2023 09:45:00,"1,3638","0,0510","0,0000","0,0021","0,0000","0,1854"
03/06/2023 10:00:00,"1,3638","0,0501","0,0000","0,0020","0,0000","0,1832"
03/06/2023 10:15:00,"1,3634","0,0503","0,0000","0,0021","0,0000","0,1829"
03/06/2023 10:30:00,"1,3629","0,0506","0,0000","0,0021","0,0000","0,1817"
03/06/2023 10:45:00,"1,3626","0,0499","0,0000","0,0021","0,0000","0,1829"
03/06/2023 11:00:00,"1,3627","0,0501","0,0000","0,0021","0,0000","0,1810"
03/06/2023 11:15:00,"1,3624","0,0496","0,0000","0,0021","0,0000","0,1836"
03/06/2023 11:30:00,"1,3637","0,0498","0,0000","0,0000","0,0000","0,1845"
03/06/2023 11:45:00,"1,3625","0,0503","0,0000","0,0000","0,0000","0,1847"
03/06/2023 12:00:00,"1,3626","0,0498","0,0000","0,0000","0,0000","0,1823"
03/06/2023 12:15:00,"1,3615","0,0498","0,0000","0,0000","0,0000","0,1809"
03/06/2023 12:30:00,"1,3621","0,0497","0,0000","0,0000","0,0000","0,1814"
03/06/2023 12:45:00,"1,3629","0,0501","0,0000","0,0000","0,0000","0,1801"
03/06/2023 13:00:00,"1,3625","0,0497","0,0000","0,0000","0,0000","0,1810"
03/06/2023 13:15:00,"1,3616","0,0494","0,0000","0,0000","0,0000","0,1789"
03/06/2023 13:30:00,"1,3619","0,0492","0,0000","0,0000","0,0000","0,1793"
03/06/2023 13:45:00,"1,3616","0,0498","0,0000","0,0000","0,0000","0,1801"
03/06/2023 14:00:00,"1,3616","0,0495","0,0000","0,0000","0,0000","0,1806"
03/06/2023 14:15:00,"1,3618","0,0493","0,0000","0,0000","0,0000","0,1793"
03/06/2023 14:30:00,"1,3610","0,0491","0,0000","0,0000","0,0000","0,1797"
03/06/2023 14:45:00,"1,3612","0,0495","0,0000","0,0000","0,0000","0,1784"
03/06/2023 15:00:00,"1,3612","0,0493","0,0000","0,0000","0,0000","0,1778"
03/06/2023 15:15:00,"1,3612","0,0495","0,0000","0,0000","0,0000","0,1803"
03/06/2023 15:30:00,"1,3614","0,0482","0,0000","0,0000","0,0000","0,1773"
03/06/2023 15:45:00,"1,3610","0,0488","0,0000","0,0000","0,0000","0,1778"
03/06/2023 16:00:00,"1,3616","0,0481","0,0000","0,0000","0,0000","0,1793"
03/06/2023 16:15:00,"1,3608","0,0486","0,0000","0,0000","0,0000","0,1785"
03/06/2023 16:30:00,"1,3607","0,0486","0,0000","0,0000","0,0000","0,1788"
03/06/2023 16:45:00,"1,3609","0,0479","0,0000","0,0029","0,0000","0,1802"
03/06/2023 17:00:00,"1,3613","0,0477","0,0000","0,0029","0,0000","0,1780"
03/06/2023 17:15:00,"1,3601","0,0479","0,0000","0,0029","0,0000","0,1781"
03/06/2023 17:30:00,"1,3597","0,0484","0,0000","0,0028","0,0000","0,1779"
03/06/2023 17:45:00,"1,3600","0,0481","0,0000","0,0029","0,0000","0,1763"
03/06/2023 18:00:00,"1,3603","0,0479","0,0000","0,0029","0,0000","0,1777"
03/06/2023 18:15:00,"1,3601","0,0481","0,0000","0,0028","0,0000","0,1780"
03/06/2023 18:30:00,"1,3601","0,0479","0,0000","0,0028","0,0000","0,1778"
03/06/2023 18:45:00,"1,3601","0,0476","0,0000","0,0029","0,0000","0,1776"
03/06/2023 19:00:00,"1,3608","0,0480","0,0000","0,0028","0,0000","0,1773"
03/06/2023 19:15:00,"1,3610","0,0472","0,0000","0,0029","0,0000","0,1780"
03/06/2023 19:30:00,"1,3609","0,0478","0,0000","0,0029","0,0000","0,1770"
03/06/2023 19:45:00,"1,3602","0,0477","0,0000","0,0028","0,0000","0,1778"
03/06/2023 20:00:00,"1,3614","0,0487","0,0000","0,0028","0,0000","0,1784"
03/06/2023 20:15:00,"1,3607","0,0485","0,0000","0,0027","0,0000","0,1772"
03/06/2023 20:30:00,"1,3609","0,0487","0,0000","0,0028","0,0000","0,1798"
03/06/2023 20:45:00,"1,3607","0,0482","0,0000","0,0028","0,0000","0,1804"
03/06/2023 21:00:00,"1,3609","0,0481","0,0000","0,0028","0,0000","0,1809"
03/06/2023 21:15:00,"1,3605","0,0484","0,0000","0,0028","0,0000","0,1797"
03/06/2023 21:30:00,"1,3612","0,0485","0,0000","0,0029","0,0000","0,1787"
03/06/2023 21:45:00,"1,3619","0,0481","0,0000","0,0028","0,0000","0,1796"
03/06/2023 22:00:00,"1,3617","0,0490","0,0000","0,0028","0,0000","0,1796"
03/06/2023 22:15:00,"1,3610","0,0478","0,0000","0,0028","0,0000","0,1791"
03/06/2023 22:30:00,"1,3617","0,0487","0,0000","0,0029","0,0000","0,1816"
03/06/2023 22:45:00,"1,3620","0,0492","0,0000","0,0028","0,0000","0,1818"
03/06/2023 23:00:00,"1,3610","0,0478","0,0000","0,0028","0,0000","0,1830"
03/06/2023 23:15:00,"1,3615","0,0485","0,0000","0,0028","0,0000","0,1815"
03/06/2023 23:30:00,"1,3618","0,0477","0,0000","0,0028","0,0000","0,1815"
03/06/2023 23:45:00,"1,3627","0,0485","0,0000","0,0027","0,0000","0,1810"
03/07/2023 00:00:00,"1,3620","0,0479","0,0000","0,0028","0,0000","0,1805"
03/07/2023 00:15:00,"1,3619","0,0476","0,0000","0,0027","0,0000","0,1823"
03/07/2023 00:30:00,"1,3623","0,0475","0,0000","0,0027","0,0000","0,1826"
03/07/2023 00:45:00,"1,3625","0,0482","0,0000","0,0027","0,0000","0,1823"
03/07/2023 01:00:00,"1,3620","0,0482","0,0000","0,0027","0,0000","0,1803"
03/07/2023 01:15:00,"1,3624","0,0478","0,0000","0,0027","0,0000","0,1791"
03/07/2023 01:30:00,"1,3624","0,0485","0,0000","0,0026","0,0000","0,1818"
03/07/2023 01:45:00,"1,3624","0,0478","0,0000","0,0027","0,0000","0,1838"
03/07/2023 02:00:00,"1,3627","0,0478","0,0000","0,0026","0,0000","0,1832"
03/07/2023 02:15:00,"1,3635","0,0484","0,0000","0,0027","0,0000","0,1827"
03/07/2023 02:30:00,"1,3638","0,0483","0,0000","0,0026","0,0000","0,1883"
03/07/2023 02:45:00,"1,3626","0,0483","0,0000","0,0027","0,0000","0,1843"
03/07/2023 03:00:00,"1,3630","0,0493","0,0000","0,0026","0,0000","0,1902"
03/07/2023 03:15:00,"1,3625","0,0480","0,0000","0,0026","0,0000","0,1845"
03/07/2023 03:30:00,"1,3638","0,0487","0,0000","0,0027","0,0000","0,1823"
03/07/2023 03:45:00,"1,3629","0,0485","0,0000","0,0027","0,0000","0,1855"
03/07/2023 04:00:00,"1,3641","0,0492","0,0000","0,0025","0,0000","0,1890"
03/07/2023 04:15:00,"1,3634","0,0500","0,0000","0,0026","0,0000","0,1875"
03/07/2023 04:30:00,"1,3643","0,0504","0,0000","0,0025","0,0000","0,1940"
03/07/2023 04:45:00,"1,3636","0,0496","0,0000","0,0026","0,0000","0,1874"
03/07/2023 05:00:00,"1,3646","0,0498","0,0000","0,0026","0,0000","0,1925"
03/07/2023 05:15:00,"1,3646","0,0505","0,0000","0,0025","0,0000","0,1981"
03/07/2023 05:30:00,"1,3650","0,0490","0,0000","0,0025","0,0000","0,1945"
03/07/2023 05:45:00,"1,3666","0,0498","0,0000","0,0026","0,0000","0,2273"
03/07/2023 06:00:00,"1,3652","0,0503","0,0000","0,0025","0,0000","0,2060"
03/07/2023 06:15:00,"1,3627","0,0493","0,0000","0,0025","0,0000","0,1865"
03/07/2023 06:30:00,"1,3624","0,0501","0,0000","0,0026","0,0000","0,1864"
03/07/2023 06:45:00,"1,3641","0,0503","0,0000","0,0025","0,0000","0,1907"
03/07/2023 07:00:00,"1,3638","0,0491","0,0000","0,0024","0,0000","0,1881"
03/07/2023 07:15:00,"1,3633","0,0483","0,0000","0,0025","0,0000","0,1868"
03/07/2023 07:30:00,"1,3633","0,0470","0,0000","0,0024","0,0000","0,1850"
03/07/2023 07:45:00,"1,3625","0,0470","0,0000","0,0024","0,0000","0,1828"
03/07/2023 08:00:00,"1,3630","0,0472","0,0000","0,0024","0,0000","0,1827"
03/07/2023 08:15:00,"1,3633","0,0470","0,0000","0,0026","0,0000","0,1829"
03/07/2023 08:30:00,"1,3625","0,0470","0,0000","0,0025","0,0000","0,1832"
03/07/2023 08:45:00,"1,3635","0,0475","0,0000","0,0025","0,0000","0,1843"
03/07/2023 09:00:00,"1,3640","0,0476","0,0000","0,0025","0,0000","0,1902"
03/07/2023 09:15:00,"1,3636","0,0482","0,0000","0,0025","0,0000","0,1865"
03/07/2023 09:30:00,"1,3631","0,0488","0,0000","0,0025","0,0000","0,1862"
03/07/2023 09:45:00,"1,3636","0,0489","0,0000","0,0025","0,0000","0,1870"
03/07/2023 10:00:00,"1,3624","0,0483","0,0000","1,4831","0,0000","0,1869"
03/07/2023 10:30:00,"1,3618","0,0468","0,0000","0,0000","0,0000","0,1860"
03/07/2023 10:45:00,"1,3620","0,0473","0,0000","0,0000","0,0000","0,1833"
03/07/2023 11:00:00,"1,3612","0,0472","0,0000","0,0000","0,0000","0,1855"
03/07/2023 11:15:00,"1,3612","0,0459","0,0000","0,0000","0,0000","0,1866"
03/07/2023 11:30:00,"1,3601","0,0471","0,0000","0,0000","0,0000","0,1832"
03/07/2023 11:45:00,"1,3601","0,0476","0,0000","0,0000","0,0000","0,1832"
03/07/2023 12:00:00,"1,3604","0,0471","0,0000","0,0000","0,0000","0,1853"
03/07/2023 12:15:00,"1,3607","0,0480","0,0000","0,0000","0,0000","0,1852"
03/07/2023 12:30:00,"1,3618","0,0481","0,0000","0,0000","0,0000","0,1872"
03/07/2023 12:45:00,"1,3620","0,0470","0,0000","0,0029","0,0000","0,1942"
03/07/2023 13:00:00,"1,3621","0,0461","0,0000","0,0027","0,0000","0,1910"
03/07/2023 13:15:00,"1,3618","0,0455","0,0000","0,0027","0,0000","0,1916"
03/07/2023 13:30:00,"1,3616","0,0447","0,0000","0,0028","0,0000","0,1871"
03/07/2023 13:45:00,"1,3613","0,0451","0,0000","0,0029","0,0000","0,1900"
03/07/2023 14:00:00,"1,3789","0,0456","0,0000","0,0060","0,0000","0,1818"
03/07/2023 14:15:00,"0,7867","0,0460","0,0000","0,0029","0,0000","0,1834"
03/07/2023 14:30:00,"0,2577","0,0471","0,0000","0,0029","0,0000","0,1815"
03/07/2023 14:45:00,"0,1091","0,0472","0,0000","0,0029","0,0000","0,1814"
03/07/2023 15:00:00,"0,0640","0,0456","0,0000","0,0030","0,0000","0,1807"
03/07/2023 15:15:00,"0,0600","0,0459","0,0000","0,0030","0,0000","0,1807"
03/07/2023 15:30:00,"0,0604","0,0455","0,0000","0,0031","0,0000","0,1817"
03/07/2023 15:45:00,"0,0789","0,0457","0,0000","0,0035","0,0000","0,1821"
03/07/2023 16:00:00,"0,3905","0,0462","0,0000","0,0066","0,0000","0,1807"
03/07/2023 16:15:00,"1,1878","0,0460","0,0000","0,0031","0,0000","0,1844"
03/07/2023 16:30:00,"1,3581","0,0466","0,0000","0,0029","0,0000","0,1799"
03/07/2023 16:45:00,"1,3576","0,0595","0,0000","0,0063","0,0000","0,1800"
03/07/2023 17:00:00,"1,3572","0,3844","0,0000","0,0235","0,0000","0,1815"
03/07/2023 17:15:00,"1,3595","0,6240","0,0000","0,0191","0,0000","0,1796"
03/07/2023 17:30:00,"1,3616","0,0568","0,0000","0,0032","0,0000","0,1800"
03/07/2023 17:45:00,"1,3616","0,0564","0,0000","0,0032","0,0000","0,1788"
03/07/2023 18:00:00,"1,3611","0,0557","0,0000","0,0032","0,0000","0,1803"
03/07/2023 18:15:00,"1,3611","0,0543","0,0000","0,0032","0,0000","0,1804"
03/07/2023 18:30:00,"1,3609","0,0547","0,0000","0,0032","0,0000","0,1793"
03/07/2023 18:45:00,"1,3605","0,0537","0,0000","0,0032","0,0000","0,1796"
03/07/2023 19:00:00,"1,3615","0,0547","0,0000","0,0032","0,0000","0,1788"
03/07/2023 19:15:00,"1,3608","0,0545","0,0000","0,0031","0,0000","0,1801"
03/07/2023 19:30:00,"1,3608","0,0533","0,0000","0,0032","0,0000","0,1790"
03/07/2023 19:45:00,"1,3613","0,0530","0,0000","0,0031","0,0000","0,1784"
03/07/2023 20:00:00,"1,3609","0,0529","0,0000","0,0031","0,0000","0,1804"
03/07/2023 20:15:00,"1,3611","0,0524","0,0000","0,0032","0,0000","0,1801"
03/07/2023 20:30:00,"1,3603","0,0528","0,0000","0,0031","0,0000","0,1792"
03/07/2023 20:45:00,"1,3609","0,0528","0,0000","0,0032","0,0000","0,1784"
03/07/2023 21:00:00,"1,3611","0,0543","0,0000","0,0031","0,0000","0,1810"
03/07/2023 21:15:00,"1,3607","0,0536","0,0000","0,0030","0,0000","0,1805"
03/07/2023 21:30:00,"1,3602","0,0543","0,0000","0,0031","0,0000","0,1815"
03/07/2023 21:45:00,"1,3607","0,0543","0,0000","0,0030","0,0000","0,1800"
03/07/2023 22:00:00,"1,3609","0,0543","0,0000","0,0030","0,0000","0,1796"
03/07/2023 22:15:00,"1,3602","0,0537","0,0000","0,0030","0,0000","0,1819"
03/07/2023 22:30:00,"1,3609","0,0547","0,0000","0,0030","0,0000","0,1799"
03/07/2023 22:45:00,"1,3614","0,0544","0,0000","0,0030","0,0000","0,1792"
03/07/2023 23:00:00,"1,3608","0,0525","0,0000","0,0029","0,0000","0,1801"
03/07/2023 23:15:00,"1,3609","0,0541","0,0000","0,0030","0,0000","0,1822"
03/07/2023 23:30:00,"1,3606","0,0537","0,0000","0,0029","0,0000","0,1832"
03/07/2023 23:45:00,"1,3610","0,0539","0,0000","0,0029","0,0000","0,1801"
03/08/2023 00:00:00,"1,3615","0,0529","0,0000","0,0029","0,0000","0,1814"
03/08/2023 00:15:00,"1,3619","0,0526","0,0000","0,0028","0,0000","0,1819"
03/08/2023 00:30:00,"1,3623","0,0519","0,0000","0,0029","0,0000","0,1827"
03/08/2023 00:45:00,"1,3619","0,0519","0,0000","0,0028","0,0000","0,1841"
03/08/2023 01:00:00,"1,3622","0,0527","0,0000","0,0028","0,0000","0,1834"
03/08/2023 01:15:00,"1,3620","0,0526","0,0000","0,0028","0,0000","0,1865"
03/08/2023 01:30:00,"1,3625","0,0521","0,0000","0,0028","0,0000","0,1869"
03/08/2023 01:45:00,"1,3621","0,0508","0,0000","0,0027","0,0000","0,1858"
03/08/2023 02:00:00,"1,3631","0,0511","0,0000","0,0028","0,0000","0,1867"
03/08/2023 02:15:00,"1,3636","0,0513","0,0000","0,0028","0,0000","0,1871"
03/08/2023 02:30:00,"1,3634","0,0506","0,0000","0,0028","0,0000","0,1879"
03/08/2023 02:45:00,"1,3642","0,0503","0,0000","0,0028","0,0000","0,1871"
03/08/2023 03:00:00,"1,3640","0,0506","0,0000","0,0027","0,0000","0,1882"
03/08/2023 03:15:00,"1,3644","0,0507","0,0000","0,0028","0,0000","0,1874"
03/08/2023 03:30:00,"1,3650","0,0500","0,0000","0,0027","0,0000","0,1906"
03/08/2023 03:45:00,"1,3647","0,0507","0,0000","0,0027","0,0000","0,1866"
03/08/2023 04:00:00,"1,3644","0,0518","0,0000","0,0027","0,0000","0,1902"
03/08/2023 04:15:00,"1,3642","0,0510","0,0000","0,0027","0,0000","0,1876"
03/08/2023 04:30:00,"1,3644","0,0507","0,0000","0,0027","0,0000","0,1887"
03/08/2023 04:45:00,"1,3638","0,0512","0,0000","0,0026","0,0000","0,1867"
03/08/2023 05:00:00,"1,3631","0,0510","0,0000","0,0026","0,0000","0,1848"
03/08/2023 05:15:00,"1,3635","0,0522","0,0000","0,0025","0,0000","0,1862"
03/08/2023 05:30:00,"1,3633","0,0526","0,0000","0,0026","0,0000","0,1848"
03/08/2023 05:45:00,"1,3640","0,0528","0,0000","0,0025","0,0000","0,1829"
03/08/2023 06:00:00,"1,3646","0,0520","0,0000","0,0026","0,0000","0,1865"
03/08/2023 06:15:00,"1,3642","0,0510","0,0000","0,0026","0,0000","0,1864"
03/08/2023 06:30:00,"1,3663","0,0512","0,0000","0,0026","0,0000","0,1964"
03/08/2023 06:45:00,"1,3690","0,0519","0,0000","0,0026","0,0000","0,2343"
03/08/2023 07:00:00,"1,3675","0,0512","0,0000","0,0026","0,0000","0,2143"
03/08/2023 07:15:00,"1,3634","0,0513","0,0000","0,0026","0,0000","0,1876"
03/08/2023 07:30:00,"1,3632","0,0497","0,0000","0,0026","0,0000","0,1862"
03/08/2023 07:45:00,"1,3638","0,0502","0,0000","0,0026","0,0000","0,1871"
03/08/2023 08:00:00,"1,3637","0,0512","0,0000","0,0026","0,0000","0,1858"
03/08/2023 08:15:00,"1,3629","0,0507","0,0000","0,0026","0,0000","0,1858"
03/08/2023 08:30:00,"1,3626","0,0504","0,0000","0,0026","0,0000","0,1857"
03/08/2023 08:45:00,"1,3621","0,0497","0,0000","0,0025","0,0000","0,1868"
03/08/2023 09:00:00,"1,3781","0,0498","0,0000","0,0061","0,0000","0,1853"
03/08/2023 09:15:00,"0,6100","0,0494","0,0000","0,0029","0,0000","0,1841"
03/08/2023 09:30:00,"0,0101","0,0504","0,0000","0,0028","0,0000","0,1857"
03/08/2023 09:45:00,"-0,0514","0,0498","0,0000","0,0027","0,0000","0,1844"
03/08/2023 10:00:00,"-0,0522","0,0486","0,0000","0,0027","0,0000","0,3118"
03/08/2023 10:15:00,"-0,0545","0,0482","0,0000","0,0027","0,0000","0,1844"
03/08/2023 10:30:00,"-0,0532","0,0481","0,0000","0,0027","0,0000","0,1822"
03/08/2023 10:45:00,"-0,0561","0,0479","0,0000","0,0028","0,0000","0,1829"
03/08/2023 11:00:00,"-0,0569","0,0488","0,0000","0,0027","0,0000","0,1829"
03/08/2023 11:15:00,"-0,0572","0,0484","0,0000","0,0028","0,0000","0,1843"
03/08/2023 11:30:00,"-0,0579","0,0479","0,0000","0,0029","0,0000","0,1852"
03/08/2023 11:45:00,"-0,0579","0,0482","0,0000","0,0029","0,0000","0,1843"
03/08/2023 12:00:00,"-0,0602","0,0474","0,0000","0,0029","0,0000","0,1834"
03/08/2023 12:15:00,"-0,0618","0,0482","0,0000","0,0030","0,0000","0,1838"
03/08/2023 12:30:00,"-0,0618","0,0489","0,0000","0,0029","0,0000","0,1845"
03/08/2023 12:45:00,"-0,0611","0,0480","0,0000","0,0030","0,0000","0,1824"
03/08/2023 13:00:00,"-0,0604","0,0459","0,0000","0,0023","0,0000","0,1824"
03/08/2023 13:15:00,"0,0040","0,0104","0,0000","-0,0046","0,0000","0,1828"
03/08/2023 13:30:00,"0,0957","0,0144","0,0000","0,0057","0,0000","0,1829"
03/08/2023 13:45:00,"0,6767","0,0123","0,0000","0,0033","0,0000","0,1823"
03/08/2023 14:00:00,"1,3194","0,5502","0,0000","0,0434","0,0000","0,1827"
03/08/2023 14:15:00,"1,3392","1,2221","0,0000","0,2579","0,0000","0,1798"
03/08/2023 14:30:00,"1,3585","0,7562","0,0000","0,0200","0,0000","0,1814"
03/08/2023 14:45:00,"1,3594","0,1472","0,0000","0,0034","0,0000","0,1810"
03/08/2023 15:00:00,"1,3599","0,1580","0,0000","0,0066","0,0000","0,1827"
03/08/2023 15:15:00,"1,3591","0,0502","0,0000","0,0035","0,0000","0,1834"
03/08/2023 15:30:00,"1,3589","0,0500","0,0000","0,0032","0,0000","0,1832"
03/08/2023 15:45:00,"1,3582","0,0499","0,0000","0,0031","0,0000","0,1818"
03/08/2023 16:00:00,"1,3580","0,0502","0,0000","0,0030","0,0000","0,1827"
03/08/2023 16:15:00,"1,3586","0,0506","0,0000","0,0031","0,0000","0,1826"
03/08/2023 16:30:00,"1,3587","0,0503","0,0000","0,0031","0,0000","0,1808"
03/08/2023 16:45:00,"1,3585","0,0500","0,0000","0,0031","0,0000","0,1817"
03/08/2023 17:00:00,"1,3582","0,0500","0,0000","0,0031","0,0000","0,1828"
03/08/2023 17:15:00,"1,3584","0,0501","0,0000","0,0032","0,0000","0,1816"
03/08/2023 17:30:00,"1,3576","0,0508","0,0000","0,0032","0,0000","0,1801"
03/08/2023 17:45:00,"1,3572","0,0506","0,0000","0,0031","0,0000","0,1828"
03/08/2023 18:00:00,"1,3571","0,0508","0,0000","0,0032","0,0000","0,1809"
03/08/2023 18:15:00,"1,3578","0,0497","0,0000","0,0032","0,0000","0,1804"
03/08/2023 18:30:00,"1,3571","0,0504","0,0000","0,0031","0,0000","0,1808"
03/08/2023 18:45:00,"1,3569","0,0500","0,0000","0,0031","0,0000","0,1814"
03/08/2023 19:00:00,"1,3575","0,0501","0,0000","0,0033","0,0000","0,1800"
03/08/2023 19:15:00,"1,3581","0,0499","0,0000","0,0032","0,0000","0,1803"
03/08/2023 19:30:00,"1,3582","0,0495","0,0000","0,0032","0,0000","0,1813"
03/08/2023 19:45:00,"1,3583","0,0490","0,0000","0,0032","0,0000","0,1821"
03/08/2023 20:00:00,"1,3587","0,0491","0,0000","0,0031","0,0000","0,1825"
03/08/2023 20:15:00,"1,3588","0,0485","0,0000","0,0031","0,0000","0,1835"
03/08/2023 20:30:00,"1,3589","0,0492","0,0000","0,0032","0,0000","0,1823"
03/08/2023 20:45:00,"1,3595","0,0486","0,0000","0,0031","0,0000","0,1839"
03/08/2023 21:00:00,"1,3591","0,0492","0,0000","0,0031","0,0000","0,1825"
03/08/2023 21:15:00,"1,3595","0,0493","0,0000","0,0031","0,0000","0,1835"
03/08/2023 21:30:00,"1,3590","0,0500","0,0000","0,0032","0,0000","0,1828"
03/08/2023 21:45:00,"1,3581","0,0494","0,0000","0,0031","0,0000","0,1843"
03/08/2023 22:00:00,"1,3585","0,0491","0,0000","0,0031","0,0000","0,1861"
03/08/2023 22:15:00,"1,3590","0,0501","0,0000","0,0031","0,0000","0,1816"
03/08/2023 22:30:00,"1,3597","0,0490","0,0000","0,0031","0,0000","0,1831"
